timestamp,position,tc_temp,internal_temp
1074727,1593,791.75,22.56
1074836,1592,793.5,22.56
1074943,1591,794.75,22.56
1075052,1590,797.0,22.62
1075160,1589,797.75,22.62
1075268,1588,800.5,22.56
1075376,1587,800.25,22.56
1075484,1586,801.5,22.62
1075592,1585,803.75,22.56
1075701,1584,804.5,22.62
1075809,1583,808.5,22.62
1075917,1582,807.5,22.62
1076026,1581,810.25,22.56
1076134,1580,810.0,22.56
1076242,1579,813.0,22.62
1076350,1578,816.0,22.56
1076457,1577,817.75,22.56
1076566,1576,820.5,22.62
1076675,1575,820.5,22.62
1076783,1574,823.75,22.56
1076891,1573,826.5,22.62
1076999,1572,826.5,22.62
1077107,1571,829.0,22.62
1077216,1570,830.5,22.56
1077324,1569,831.75,22.56
1077433,1568,835.0,22.62
1077541,1567,835.5,22.62
1077648,1566,839.0,22.62
1077757,1565,838.25,22.62
1077865,1564,838.75,22.56
1077973,1563,839.75,22.56
1078081,1562,840.5,22.62
1078189,1561,844.0,22.62
1078297,1560,843.0,22.62
1078406,1559,845.25,22.62
1078515,1558,844.0,22.62
1078623,1557,844.75,22.56
1078731,1556,846.0,22.62
1078840,1555,844.5,22.62
1078948,1554,846.25,22.62
1079056,1553,845.5,22.62
1079165,1552,845.5,22.62
1079274,1551,847.75,22.62
1079382,1550,845.75,22.56
1079491,1549,846.5,22.56
1079599,1548,846.0,22.62
1079708,1547,845.75,22.62
1079816,1546,847.75,22.62
1079924,1545,849.0,22.56
1080032,1544,853.25,22.62
1080139,1543,852.25,22.56
1080249,1542,852.75,22.62
1080357,1541,853.0,22.62
1080465,1540,853.75,22.56
1080574,1539,855.75,22.56
1080681,1538,854.0,22.62
1080790,1537,856.5,22.62
1080899,1536,855.75,22.62
1081007,1535,856.5,22.62
1081116,1534,859.0,22.56
1081224,1533,856.75,22.62
1081333,1532,857.5,22.56
1081442,1531,856.25,22.56
1081549,1530,855.75,22.56
1081659,1529,857.25,22.62
1081768,1528,855.25,22.56
1081876,1527,855.25,22.62
1081983,1526,855.5,22.62
1082091,1525,855.25,22.62
1082200,1524,855.5,22.62
1082308,1523,855.5,22.62
1082417,1522,856.25,22.62
1082527,1521,855.0,22.62
1082636,1520,856.25,22.56
1082744,1519,854.75,22.56
1082851,1518,854.75,22.62
1082960,1517,855.75,22.62
1083069,1516,853.25,22.62
1083177,1515,853.25,22.62
1083286,1514,852.25,22.56
1083395,1513,850.75,22.62
1083504,1512,852.25,22.56
1083612,1511,851.0,22.62
1083719,1510,851.25,22.56
1083828,1509,850.0,22.62
1083936,1508,849.0,22.62
1084045,1507,847.5,22.62
1084153,1506,847.25,22.62
1084260,1505,847.0,22.62
1084368,1504,848.0,22.56
1084477,1503,848.25,22.56
1084585,1502,847.25,22.62
1084693,1501,846.5,22.56
1084800,1500,848.0,22.56
1084908,1499,846.5,22.69
1085017,1498,847.75,22.62
1085126,1497,847.25,22.62
1085236,1496,846.5,22.56
1085345,1495,847.75,22.62
1085453,1494,844.5,22.62
1085562,1493,844.25,22.56
1085670,1492,844.0,22.62
1085779,1491,840.5,22.62
1085887,1490,841.25,22.62
1085995,1489,839.25,22.62
1086103,1488,838.5,22.56
1086212,1487,837.5,22.56
1086320,1486,836.75,22.56
1086428,1485,835.25,22.62
1086535,1484,834.25,22.56
1086643,1483,833.5,22.62
1086752,1482,830.75,22.62
1086861,1481,829.0,22.62
1086969,1480,827.25,22.56
1087076,1479,825.5,22.56
1087186,1478,824.25,22.62
1087295,1477,820.75,22.56
1087403,1476,818.0,22.56
1087512,1475,816.5,22.62
1087620,1474,811.25,22.62
1087727,1473,812.0,22.62
1087836,1472,809.5,22.62
1087946,1471,807.75,22.56
1088054,1470,807.5,22.56
1088162,1469,802.75,22.62
1088270,1468,802.25,22.62
1088378,1467,791.25,22.62
1088486,1466,785.0,22.56
1088596,1465,769.75,22.56
1088704,1464,760.25,22.56
1088812,1463,743.5,22.56
1088921,1462,736.75,22.62
1089030,1461,727.5,22.56
1089139,1460,721.25,22.62
1089247,1459,717.5,22.56
1089356,1458,710.25,22.62
1089464,1457,705.25,22.56
1089573,1456,700.75,22.62
1089681,1455,697.25,22.56
1089790,1454,694.75,22.62
1089899,1453,695.0,22.56
1090009,1452,691.75,22.69
1090118,1451,692.0,22.62
1090227,1450,689.5,22.56
1090336,1449,689.5,22.62
1090444,1448,691.0,22.62
1090552,1447,692.0,22.56
1090660,1446,694.25,22.62
1090768,1445,694.75,22.62
1090877,1444,695.5,22.62
1090985,1443,692.75,22.62
1091093,1442,689.5,22.62
1091201,1441,681.75,22.62
1091309,1440,675.75,22.56
1091418,1439,668.25,22.62
1091527,1438,662.25,22.56
1091636,1437,653.75,22.56
1091744,1436,650.75,22.62
1091852,1435,644.75,22.62
1091961,1434,638.75,22.56
1092069,1433,634.75,22.62
1092177,1432,629.0,22.62
1092285,1431,627.5,22.62
1092394,1430,622.5,22.56
1092504,1429,620.75,22.62
1092612,1428,614.0,22.62
1092722,1427,611.25,22.56
1092830,1426,603.5,22.62
1092938,1425,599.75,22.56
1093047,1424,593.5,22.56
1093155,1423,590.25,22.56
1093264,1422,587.75,22.62
1093373,1421,579.25,22.56
1093480,1420,575.25,22.62
1093589,1419,569.25,22.56
1093699,1418,563.75,22.62
1093808,1417,559.25,22.62
1093916,1416,554.25,22.56
1094024,1415,546.25,22.62
1094133,1414,544.25,22.62
1094241,1413,538.5,22.56
1094349,1412,538.0,22.56
1094459,1411,536.0,22.62
1094569,1410,536.0,22.62
1094676,1409,536.75,22.56
1094785,1408,536.25,22.62
1094894,1407,537.25,22.62
1095002,1406,531.0,22.62
1095110,1405,528.75,22.56
1095218,1404,525.75,22.56
1095326,1403,525.0,22.62
1095435,1402,525.0,22.62
1095543,1401,521.5,22.62
1095651,1400,519.75,22.56
1095761,1399,517.25,22.56
1095869,1398,516.25,22.56
1095978,1397,517.5,22.62
1096086,1396,516.5,22.56
1096194,1395,517.5,22.56
1096302,1394,515.75,22.62
1096418,1393,514.5,22.62
1096526,1392,514.75,22.56
1096634,1391,512.5,22.56
1096743,1390,513.25,22.56
1096851,1389,510.25,22.56
1096960,1388,509.25,22.56
1097068,1387,504.0,22.62
1097177,1386,501.5,22.56
1097285,1385,500.0,22.62
1097394,1384,494.0,22.62
1097502,1383,490.5,22.56
1097611,1382,483.5,22.56
1097720,1381,479.75,22.62
1097828,1380,473.75,22.62
1097937,1379,468.5,22.62
1098045,1378,460.75,22.62
1098154,1377,455.25,22.62
1098263,1376,446.5,22.56
1098372,1375,443.25,22.62
1098479,1374,432.25,22.62
1098589,1373,428.25,22.56
1098697,1372,422.5,22.62
1098806,1371,413.25,22.56
1098914,1370,410.25,22.62
1099023,1369,402.5,22.62
1099131,1368,401.0,22.56
1099240,1367,394.5,22.62
1099348,1366,392.0,22.56
1099456,1365,387.75,22.62
1099565,1364,385.0,22.56
1099674,1363,381.5,22.56
1099781,1362,377.5,22.62
1099890,1361,372.75,22.62
1099999,1360,368.5,22.56
1100108,1359,365.5,22.56
1100216,1358,361.5,22.62
1100324,1357,358.5,22.62
1100432,1356,355.5,22.62
1100540,1355,352.0,22.56
1100649,1354,347.25,22.56
1100757,1353,346.25,22.62
1100866,1352,340.25,22.62
1100975,1351,339.25,22.62
1101083,1350,334.5,22.56
1101192,1349,333.5,22.62
1101299,1348,334.0,22.62
1101407,1347,329.25,22.62
1101516,1346,328.5,22.62
1101624,1345,325.0,22.62
1101732,1344,323.75,22.62
1101840,1343,319.0,22.62
1101949,1342,316.5,22.62
1102065,1341,312.25,22.56
1102174,1340,307.5,22.56
1102283,1339,301.25,22.56
1102393,1338,296.5,22.62
1102501,1337,288.5,22.56
1102609,1336,285.25,22.62
1102718,1335,277.75,22.62
1102826,1334,275.5,22.56
1102934,1333,271.25,22.62
1103042,1332,266.0,22.62
1103150,1331,264.0,22.56
1103261,1330,257.25,22.62
1103370,1329,255.5,22.56
1103478,1328,250.25,22.56
1103586,1327,248.25,22.62
1103694,1326,243.75,22.62
1103802,1325,241.25,22.62
1103910,1324,236.25,22.62
1104018,1323,231.75,22.56
1104126,1322,228.5,22.62
1104235,1321,222.75,22.62
1104343,1320,220.25,22.62
1104452,1319,216.0,22.62
1104561,1318,213.0,22.56
1104669,1317,209.25,22.56
1104778,1316,205.75,22.62
1104886,1315,200.5,22.56
1104994,1314,198.75,22.62
1105105,1313,192.5,22.56
1105213,1312,191.5,22.56
1105322,1311,185.25,22.56
1105431,1310,182.75,22.62
1105539,1309,181.5,22.56
1105648,1308,175.0,22.56
1105756,1307,173.25,22.62
1105864,1306,168.0,22.56
1105972,1305,165.25,22.62
1106081,1304,161.5,22.62
1106189,1303,159.25,22.56
1106298,1302,156.5,22.62
1106407,1301,153.5,22.62
1106515,1300,149.5,22.56
1106623,1301,146.0,22.62
1106731,1302,143.5,22.56
1106839,1303,140.0,22.56
1106947,1304,137.0,22.62
1107057,1305,134.25,22.62
1107165,1306,131.5,22.56
1107274,1307,128.0,22.56
1107383,1308,127.75,22.62
1107491,1309,123.5,22.56
1107599,1310,123.0,22.62
1107709,1311,120.5,22.62
1107817,1312,119.5,22.56
1107927,1313,118.5,22.56
1108036,1314,117.75,22.56
1108144,1315,117.25,22.56
1108252,1316,116.5,22.56
1108360,1317,116.0,22.62
1108469,1318,114.5,22.62
1108577,1319,114.25,22.62
1108684,1320,114.5,22.62
1108793,1321,113.25,22.62
1108902,1322,114.0,22.62
1109011,1323,112.75,22.62
1109119,1324,112.75,22.62
1109228,1325,114.25,22.62
1109336,1326,112.75,22.56
1109445,1327,114.75,22.62
1109554,1328,115.5,22.56
1109663,1329,118.75,22.62
1109771,1330,121.75,22.62
1109878,1331,125.0,22.56
1109987,1332,127.0,22.62
1110096,1333,131.5,22.62
1110204,1334,133.75,22.56
1110312,1335,138.25,22.56
1110421,1336,140.5,22.56
1110529,1337,146.75,22.62
1110637,1338,148.0,22.56
1110745,1339,150.0,22.56
1110854,1340,154.0,22.56
1110963,1341,155.75,22.62
1111071,1342,160.0,22.56
1111180,1343,159.5,22.62
1111288,1344,164.5,22.62
1111396,1345,166.25,22.56
1111505,1346,170.25,22.62
1111615,1347,173.5,22.56
1111724,1348,175.75,22.56
1111833,1349,177.5,22.62
1111941,1350,180.0,22.56
1112049,1351,182.0,22.56
1112158,1352,185.0,22.56
1112267,1353,191.0,22.56
1112376,1354,194.5,22.62
1112485,1355,201.0,22.62
1112593,1356,203.75,22.56
1112702,1357,208.5,22.62
1112810,1358,210.75,22.56
1112919,1359,216.25,22.62
1113028,1360,216.5,22.62
1113138,1361,221.0,22.62
1113246,1362,221.25,22.62
1113354,1363,221.75,22.56
1113462,1364,225.0,22.56
1113571,1365,224.0,22.62
1113679,1366,226.0,22.56
1113788,1367,226.5,22.56
1113896,1368,225.0,22.56
1114004,1369,226.75,22.62
1114112,1370,225.5,22.56
1114223,1371,225.5,22.62
1114337,1372,226.0,22.56
1114445,1373,226.5,22.56
1114554,1374,229.5,22.56
1114662,1375,231.25,22.62
1114771,1376,235.75,22.62
1114878,1377,236.25,22.62
1114988,1378,237.25,22.62
1115097,1379,239.25,22.56
1115205,1380,240.0,22.62
1115313,1381,242.0,22.56
1115422,1382,240.25,22.62
1115529,1383,240.25,22.62
1115638,1384,240.25,22.56
1115746,1385,239.5,22.62
1115855,1386,241.5,22.56
1115962,1387,241.75,22.56
1116072,1388,242.75,22.62
1116180,1389,244.75,22.56
1116290,1390,244.75,22.62
1116398,1391,246.5,22.56
1116507,1392,247.75,22.56
1116616,1393,249.25,22.56
1116724,1394,250.75,22.56
1116832,1395,250.75,22.56
1116941,1396,252.25,22.56
1117058,1397,252.25,22.56
1117166,1398,254.0,22.56
1117274,1399,253.0,22.56
1117383,1400,256.25,22.62
1117491,1401,256.75,22.56
1117601,1402,259.75,22.62
1117709,1403,262.75,22.56
1117818,1404,264.75,22.56
1117927,1405,267.0,22.62
1118036,1406,269.5,22.56
1118144,1407,272.0,22.62
1118253,1408,274.75,22.56
1118361,1409,277.25,22.56
1118469,1410,278.5,22.62
1118579,1411,282.0,22.56
1118687,1412,283.75,22.56
1118796,1413,287.5,22.56
1118905,1414,289.0,22.56
1119014,1415,294.25,22.56
1119123,1416,295.75,22.56
1119231,1417,301.75,22.62
1119341,1418,303.25,22.62
1119450,1419,304.75,22.56
1119558,1420,311.25,22.62
1119666,1421,311.5,22.62
1119774,1422,315.5,22.56
1119882,1423,317.0,22.56
1119990,1424,320.25,22.56
1120098,1425,324.5,22.56
1120208,1426,326.5,22.56
1120317,1427,328.25,22.62
1120427,1428,334.5,22.62
1120536,1429,337.5,22.62
1120644,1430,341.5,22.56
1120754,1431,351.0,22.56
1120861,1432,357.0,22.56
1120970,1433,367.75,22.62
1121078,1434,372.5,22.62
1121186,1435,381.25,22.62
1121293,1436,384.75,22.56
1121401,1437,391.0,22.62
1121509,1438,391.25,22.62
1121617,1439,399.25,22.62
1121725,1440,402.75,22.62
1121834,1441,405.75,22.62
1121942,1442,416.75,22.62
1122050,1443,419.25,22.62
1122158,1444,429.25,22.56
1122267,1445,435.75,22.56
1122377,1446,447.25,22.56
1122486,1447,454.5,22.56
1122594,1448,465.75,22.62
1122702,1449,472.25,22.62
1122810,1450,485.5,22.62
1122919,1451,491.75,22.56
1123027,1452,506.5,22.56
1123135,1453,513.25,22.62
1123244,1454,519.75,22.62
1123352,1455,530.0,22.62
1123460,1456,535.0,22.62
1123568,1457,545.0,22.62
1123678,1458,549.75,22.62
1123786,1459,560.5,22.56
1123894,1460,564.75,22.62
1124003,1461,578.0,22.62
1124111,1462,585.25,22.56
1124219,1463,596.5,22.62
1124329,1464,603.75,22.62
1124437,1465,608.5,22.62
1124545,1466,622.75,22.62
1124654,1467,630.0,22.62
1124762,1468,641.0,22.56
1124870,1469,648.5,22.62
1124978,1470,659.0,22.62
1125087,1471,664.5,22.56
1125195,1472,677.0,22.62
1125304,1473,682.5,22.56
1125412,1474,692.0,22.56
1125521,1475,695.25,22.62
1125629,1476,698.25,22.56
1125737,1477,703.25,22.62
1125845,1478,705.25,22.62
1125953,1479,708.5,22.56
1126062,1480,707.25,22.62
1126170,1481,708.25,22.56
1126278,1482,706.5,22.56
1126387,1483,708.5,22.56
1126494,1484,710.5,22.56
1126602,1485,711.0,22.56
1126710,1486,712.75,22.62
1126818,1487,712.5,22.56
1126927,1488,716.25,22.56
1127037,1489,720.0,22.56
1127146,1490,723.5,22.62
1127255,1491,727.25,22.62
1127364,1492,731.5,22.56
1127475,1493,734.25,22.62
1127583,1494,742.75,22.56
1127691,1495,746.5,22.62
1127799,1496,755.0,22.62
1127908,1497,757.5,22.56
1128016,1498,767.0,22.62
1128124,1499,770.0,22.56
1128232,1500,773.75,22.56
1128339,1501,784.0,22.62
1128448,1502,786.5,22.62
1128556,1503,794.0,22.56
1128664,1504,795.25,22.56
1128772,1505,799.25,22.62
1128881,1506,801.75,22.62
1128989,1507,803.25,22.56
1129098,1508,806.0,22.56
1129206,1509,808.5,22.62
1129322,1510,810.25,22.62
1129430,1511,814.5,22.62
1129539,1512,816.0,22.62
1129647,1513,820.0,22.62
1129756,1514,819.5,22.56
1129864,1515,820.25,22.62
1129973,1516,820.25,22.62
1130081,1517,819.25,22.56
1130190,1518,817.5,22.56
1130298,1519,814.25,22.62
1130407,1520,811.75,22.56
1130515,1521,808.25,22.56
1130623,1522,804.25,22.62
1130733,1523,804.25,22.62
1130842,1524,800.5,22.62
1130951,1525,800.5,22.56
1131059,1526,797.5,22.56
1131167,1527,796.5,22.62
1131277,1528,797.25,22.56
1131384,1529,795.25,22.56
1131493,1530,797.0,22.56
1131603,1531,794.75,22.62
1131710,1532,794.0,22.56
1131819,1533,792.25,22.56
1131927,1534,791.5,22.56
1132036,1535,790.5,22.62
1132144,1536,787.25,22.56
1132252,1537,785.0,22.56
1132361,1538,781.5,22.56
1132469,1539,779.75,22.56
1132577,1540,779.0,22.62
1132686,1541,776.75,22.62
1132794,1542,777.25,22.56
1132903,1543,775.25,22.56
1133013,1544,774.75,22.62
1133121,1545,776.0,22.56
1133229,1546,775.5,22.62
1133338,1547,778.5,22.62
1133446,1548,782.0,22.56
1133554,1549,787.5,22.62
1133662,1550,794.0,22.56
1133772,1551,800.75,22.56
1133880,1552,805.5,22.56
1133988,1553,810.75,22.56
1134096,1554,813.0,22.62
1134203,1555,818.0,22.62
1134312,1556,819.5,22.62
1134419,1557,823.5,22.56
1134528,1558,823.0,22.62
1134637,1559,824.75,22.62
1134745,1560,823.25,22.62
1134853,1561,823.5,22.56
1134960,1562,825.5,22.56
1135069,1563,824.5,22.62
1135176,1564,827.25,22.56
1135284,1565,825.75,22.62
1135393,1566,824.75,22.62
1135502,1567,826.25,22.56
1135610,1568,824.75,22.56
1135719,1569,826.5,22.62
1135827,1570,827.0,22.56
1135936,1571,827.25,22.56
1136044,1572,827.75,22.62
1136152,1573,827.75,22.56
1136260,1574,827.75,22.62
1136368,1575,826.75,22.62
1136476,1576,825.75,22.56
1136584,1577,825.25,22.56
1136692,1578,825.5,22.62
1136801,1579,828.5,22.56
1136910,1580,827.0,22.62
1137018,1581,830.25,22.56
1137127,1582,829.5,22.62
1137235,1583,829.0,22.62
1137344,1584,830.5,22.56
1137452,1585,829.0,22.62
1137561,1586,831.25,22.56
1137669,1587,830.75,22.56
1137777,1588,830.5,22.56
1137886,1589,832.75,22.62
1137995,1590,831.0,22.62
1138103,1591,831.25,22.56
1138211,1592,830.75,22.62
1138320,1593,830.5,22.56
1138428,1594,831.0,22.62
1138536,1595,830.75,22.62
1138645,1596,831.25,22.56
1138753,1597,832.5,22.62
1138866,1598,833.25,22.62
1138975,1599,834.0,22.56
1139084,1600,834.25,22.56
1139192,1601,835.5,22.62
1139301,1602,833.75,22.62
1139409,1603,835.75,22.62
1139518,1604,834.5,22.62
1139627,1605,834.75,22.62
1139735,1606,836.75,22.62
1139843,1607,835.25,22.56
1139952,1608,836.25,22.62
1140060,1609,836.75,22.56
1140169,1610,835.25,22.62
1140277,1611,836.25,22.62
1140386,1612,833.0,22.62
1140494,1613,832.25,22.62
1140603,1614,831.0,22.62
1140711,1615,830.75,22.56
1140819,1616,829.75,22.56
1140927,1617,829.25,22.62
1141035,1618,829.0,22.56
1141144,1619,826.5,22.56
1141253,1620,825.75,22.56
1141362,1621,823.0,22.62
1141471,1622,821.5,22.62
1141580,1623,822.0,22.62
1141688,1624,819.0,22.62
1141797,1625,818.5,22.56
1141906,1626,817.25,22.62
1142014,1627,814.0,22.62
1142122,1628,815.0,22.62
1142230,1629,811.25,22.62
1142338,1630,810.75,22.62
1142447,1631,808.5,22.56
1142555,1632,807.25,22.56
1142663,1633,807.5,22.56
1142771,1634,803.75,22.56
1142882,1635,802.0,22.62
1142990,1636,798.0,22.62
1143098,1637,796.75,22.56
1143206,1638,794.0,22.62
1143314,1639,793.0,22.62
1143422,1640,794.0,22.62
1143530,1641,792.0,22.56
1143639,1642,791.5,22.62
1143747,1643,790.25,22.62
1143855,1644,788.0,22.62
1143964,1645,789.25,22.69
1144072,1646,785.75,22.62
1144180,1647,784.0,22.62
1144287,1648,783.75,22.62
1144397,1649,779.5,22.62
1144508,1650,778.5,22.62
1144616,1651,772.25,22.62
1144724,1652,770.5,22.62
1144831,1653,767.25,22.56
1144939,1654,765.25,22.62
1145047,1655,760.75,22.62
1145155,1656,757.75,22.62
1145263,1657,755.5,22.56
1145371,1658,751.5,22.62
1145479,1659,750.0,22.62
1145589,1660,747.0,22.62
1145698,1661,744.5,22.62
1145806,1662,742.0,22.62
1145914,1663,737.75,22.56
1146023,1664,734.5,22.56
1146131,1665,733.0,22.56
1146240,1666,727.0,22.56
1146348,1667,726.25,22.56
1146458,1668,721.25,22.62
1146567,1669,714.75,22.62
1146675,1670,713.0,22.62
1146783,1671,704.25,22.62
1146892,1672,702.5,22.62
1147000,1673,694.0,22.56
1147109,1674,689.0,22.56
1147217,1675,679.5,22.56
1147326,1676,675.0,22.62
1147435,1677,667.5,22.62
1147543,1678,663.25,22.62
1147653,1679,659.25,22.56
1147761,1680,655.25,22.62
1147869,1681,654.5,22.62
1147977,1682,657.5,22.62
1148085,1683,657.75,22.62
1148192,1684,664.75,22.56
1148301,1685,666.25,22.62
1148409,1686,674.0,22.62
1148517,1687,678.5,22.62
1148626,1688,677.0,22.62
1148735,1689,676.5,22.62
1148844,1690,668.0,22.56
1148952,1691,663.0,22.62
1149060,1692,659.25,22.62
1149168,1693,643.75,22.62
1149276,1694,637.75,22.62
1149386,1695,622.0,22.56
1149495,1696,615.75,22.62
1149603,1697,605.75,22.62
1149711,1698,601.75,22.62
1149819,1699,597.75,22.62
1149926,1700,594.5,22.62
1150035,1699,594.0,22.69
1150144,1698,591.5,22.62
1150253,1697,595.5,22.62
1150362,1696,600.25,22.62
1150472,1695,601.75,22.62
1150580,1694,608.0,22.62
1150689,1693,606.75,22.62
1150798,1692,606.0,22.56
1150908,1691,606.5,22.62
1151018,1690,602.5,22.62
1151126,1689,602.75,22.62
1151234,1688,597.0,22.62
1151342,1687,594.25,22.56
1151450,1686,589.75,22.56
1151560,1685,587.5,22.62
1151668,1684,584.75,22.62
1151776,1683,582.5,22.62
1151885,1682,581.25,22.56
1151993,1681,578.75,22.62
1152101,1680,577.25,22.62
1152210,1679,575.25,22.56
1152319,1678,571.25,22.62
1152428,1677,568.75,22.62
1152535,1676,565.0,22.56
1152644,1675,561.0,22.56
1152752,1674,560.5,22.62
1152860,1673,556.0,22.56
1152968,1672,556.5,22.62
1153078,1671,555.5,22.62
1153187,1670,560.5,22.62
1153296,1669,565.75,22.62
1153404,1668,572.5,22.62
1153512,1667,578.5,22.62
1153623,1666,587.0,22.56
1153730,1665,592.25,22.56
1153839,1664,603.0,22.56
1153947,1663,607.5,22.56
1154055,1662,616.75,22.62
1154163,1661,618.0,22.62
1154272,1660,625.25,22.62
1154380,1659,626.0,22.56
1154488,1658,628.25,22.62
1154597,1657,631.75,22.56
1154705,1656,629.75,22.62
1154813,1655,628.25,22.56
1154920,1654,625.25,22.62
1155029,1653,623.5,22.62
1155137,1652,624.75,22.62
1155245,1651,624.5,22.62
1155353,1650,627.5,22.56
1155461,1649,630.75,22.62
1155570,1648,634.0,22.62
1155678,1647,640.0,22.62
1155787,1646,646.5,22.62
1155895,1645,651.5,22.56
1156004,1644,658.25,22.62
1156113,1643,662.0,22.56
1156221,1642,670.75,22.62
1156330,1641,674.25,22.62
1156438,1640,682.75,22.62
1156546,1639,683.25,22.62
1156655,1638,692.5,22.56
1156763,1637,694.5,22.62
1156871,1636,697.25,22.62
1156980,1635,702.75,22.62
1157088,1634,703.25,22.62
1157196,1633,707.5,22.56
1157305,1632,707.25,22.62
1157413,1631,713.25,22.62
1157521,1630,717.75,22.62
1157630,1629,722.75,22.62
1157738,1628,729.0,22.62
1157847,1627,737.0,22.62
1157955,1626,741.25,22.62
1158064,1625,749.75,22.56
1158173,1624,754.25,22.5
1158283,1623,759.25,22.62
1158391,1622,765.75,22.56
1158499,1621,768.5,22.56
1158608,1620,773.25,22.56
1158716,1619,774.25,22.56
1158824,1618,778.5,22.62
1158933,1617,778.75,22.62
1159041,1616,784.75,22.62
1159149,1615,783.5,22.62
1159258,1614,781.25,22.62
1159368,1613,779.25,22.62
1159477,1612,774.25,22.62
1159585,1611,772.0,22.62
1159693,1610,771.5,22.56
1159802,1609,771.5,22.56
1159911,1608,773.25,22.56
1160020,1607,774.5,22.62
1160128,1606,778.5,22.62
1160237,1605,785.25,22.56
1160345,1604,788.5,22.56
1160453,1603,792.0,22.56
1160562,1602,791.5,22.56
1160671,1601,790.25,22.56
1160780,1600,786.5,22.62
1160888,1599,783.5,22.62
1160996,1598,778.25,22.62
1161105,1597,776.5,22.62
1161213,1596,778.0,22.62
1161322,1595,778.5,22.62
1161431,1594,786.5,22.62
1161540,1593,788.75,22.62
1161648,1592,794.75,22.56
1161756,1591,799.75,22.56
1161864,1590,802.5,22.62
1161972,1589,805.25,22.62
1162081,1588,807.5,22.56
1162189,1587,809.25,22.56
1162297,1586,813.5,22.62
1162406,1585,815.5,22.56
1162514,1584,817.25,22.62
1162623,1583,820.25,22.62
1162731,1582,821.5,22.62
1162840,1581,823.25,22.62
1162948,1580,823.5,22.62
1163056,1579,824.75,22.56
1163164,1578,822.25,22.62
1163272,1577,822.75,22.56
1163381,1576,820.0,22.62
1163491,1575,819.0,22.62
1163600,1574,818.5,22.62
1163708,1573,814.75,22.62
1163816,1572,814.0,22.56
1163924,1571,812.5,22.62
1164032,1570,809.75,22.62
1164140,1569,811.0,22.56
1164249,1568,808.0,22.62
1164357,1567,808.0,22.56
1164465,1566,807.5,22.62
1164574,1565,807.25,22.62
1164682,1564,808.5,22.56
1164790,1563,807.5,22.62
1164898,1562,807.5,22.62
1165006,1561,807.5,22.56
1165114,1560,807.5,22.62
1165222,1559,807.5,22.56
1165330,1558,807.75,22.62
1165438,1557,809.75,22.62
1165547,1556,808.5,22.62
1165655,1555,811.75,22.56
1165762,1554,812.0,22.62
1165870,1553,811.75,22.56
1165978,1552,816.25,22.56
1166086,1551,815.25,22.62
1166194,1550,817.75,22.62
1166301,1549,818.5,22.56
1166410,1548,818.25,22.62
1166518,1547,820.0,22.62
1166626,1546,819.75,22.56
1166733,1545,820.5,22.62
1166842,1544,822.25,22.62
1166951,1543,823.0,22.62
1167059,1542,825.5,22.62
1167168,1541,826.75,22.62
1167277,1540,828.0,22.62
1167385,1539,830.0,22.56
1167493,1538,830.75,22.62
1167601,1537,833.75,22.62
1167710,1536,834.5,22.56
1167819,1535,839.5,22.56
1167930,1534,839.0,22.56
1168038,1533,842.25,22.56
1168147,1532,843.5,22.56
1168256,1531,843.75,22.62
1168365,1530,846.5,22.62
1168473,1529,846.0,22.56
1168584,1528,847.5,22.56
1168693,1527,849.0,22.56
1168802,1526,847.25,22.62
1168912,1525,848.0,22.62
1169020,1524,845.75,22.62
1169128,1523,845.0,22.56
1169236,1522,842.25,22.56
1169344,1521,840.5,22.56
1169452,1520,837.5,22.62
1169561,1519,835.5,22.56
1169670,1518,833.25,22.56
1169778,1517,829.0,22.56
1169886,1516,826.75,22.56
1169995,1515,823.0,22.62
1170103,1514,819.25,22.62
1170218,1513,817.0,22.62
1170326,1512,813.0,22.62
1170434,1511,808.75,22.62
1170542,1510,807.0,22.56
1170651,1509,801.0,22.62
1170759,1508,800.25,22.56
1170866,1507,796.0,22.62
1170974,1506,794.5,22.62
1171082,1505,793.0,22.62
1171190,1504,792.25,22.62
1171298,1503,792.75,22.62
1171405,1502,790.25,22.56
1171513,1501,790.25,22.62
1171621,1500,791.75,22.62
1171729,1499,792.5,22.62
1171837,1498,795.75,22.62
1171945,1497,795.0,22.62
1172053,1496,796.25,22.62
1172161,1495,794.0,22.62
1172269,1494,793.75,22.62
1172378,1493,794.75,22.56
1172488,1492,792.25,22.56
1172598,1491,792.5,22.62
1172706,1490,790.25,22.62
1172815,1489,788.5,22.56
1172924,1488,788.0,22.62
1173033,1487,785.5,22.56
1173140,1486,786.5,22.62
1173248,1485,785.75,22.62
1173358,1484,786.25,22.56
1173466,1483,785.0,22.56
1173574,1482,784.25,22.62
1173682,1481,785.75,22.62
1173790,1480,785.5,22.62
1173899,1479,786.75,22.62
1174007,1478,788.25,22.62
1174116,1477,788.25,22.56
1174225,1476,789.25,22.62
1174334,1475,787.5,22.69
1174443,1474,789.25,22.62
1174551,1473,788.25,22.62
1174660,1472,788.75,22.62
1174768,1471,789.5,22.62
1174876,1470,786.0,22.62
1174984,1469,785.25,22.62
1175092,1468,781.75,22.62
1175200,1467,776.25,22.56
1175308,1466,773.75,22.62
1175418,1465,766.0,22.56
1175526,1464,764.0,22.56
1175635,1463,756.25,22.56
1175743,1462,752.5,22.62
